Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STATE,Geo_COUNTY,Geo_TRACT,avg_commute_min,occupied_units,no_veh,percent_no_veh,workers_over16,public_transport,ratio_pub_trans
06037573403,14000US06037573403,Census Tract 5734.03,"Census Tract 5734.03, Los Angeles County, California",06,037,573403,37,1423,0,0,1789,50,0.03
06037573601,14000US06037573601,Census Tract 5736.01,"Census Tract 5736.01, Los Angeles County, California",06,037,573601,31,2197,68,0.03,3069,12,0.00
06037573700,14000US06037573700,Census Tract 5737,"Census Tract 5737, Los Angeles County, California",06,037,573700,31,1711,37,0.02,2526,11,0.00
06037573800,14000US06037573800,Census Tract 5738,"Census Tract 5738, Los Angeles County, California",06,037,573800,31,1477,9,0.01,2239,29,0.01
06037573902,14000US06037573902,Census Tract 5739.02,"Census Tract 5739.02, Los Angeles County, California",06,037,573902,33,816,7,0.01,978,11,0.01
06037574000,14000US06037574000,Census Tract 5740,"Census Tract 5740, Los Angeles County, California",06,037,574000,29,1907,36,0.02,2755,0,0.00
06037574100,14000US06037574100,Census Tract 5741,"Census Tract 5741, Los Angeles County, California",06,037,574100,28,1914,44,0.02,2631,1,0.00
06037574201,14000US06037574201,Census Tract 5742.01,"Census Tract 5742.01, Los Angeles County, California",06,037,574201,28,1094,40,0.04,1424,29,0.02
06037574202,14000US06037574202,Census Tract 5742.02,"Census Tract 5742.02, Los Angeles County, California",06,037,574202,25,733,32,0.04,1089,28,0.03
06037574300,14000US06037574300,Census Tract 5743,"Census Tract 5743, Los Angeles County, California",06,037,574300,28,2237,35,0.02,2941,21,0.01
06037574400,14000US06037574400,Census Tract 5744,"Census Tract 5744, Los Angeles County, California",06,037,574400,30,1879,54,0.03,2391,27,0.01
06037574500,14000US06037574500,Census Tract 5745,"Census Tract 5745, Los Angeles County, California",06,037,574500,31,2258,83,0.04,3082,93,0.03
06037574601,14000US06037574601,Census Tract 5746.01,"Census Tract 5746.01, Los Angeles County, California",06,037,574601,13,0,0,#DIV/0!,431,23,0.05
06037574602,14000US06037574602,Census Tract 5746.02,"Census Tract 5746.02, Los Angeles County, California",06,037,574602,26,546,30,0.05,513,4,0.01
06037574700,14000US06037574700,Census Tract 5747,"Census Tract 5747, Los Angeles County, California",06,037,574700,,0,0,#DIV/0!,0,0,#DIV/0!
06037574800,14000US06037574800,Census Tract 5748,"Census Tract 5748, Los Angeles County, California",06,037,574800,31,1503,108,0.07,1718,49,0.03
06037574901,14000US06037574901,Census Tract 5749.01,"Census Tract 5749.01, Los Angeles County, California",06,037,574901,30,1380,15,0.01,1928,6,0.00
06037574902,14000US06037574902,Census Tract 5749.02,"Census Tract 5749.02, Los Angeles County, California",06,037,574902,31,1754,158,0.09,1998,212,0.11
06037575001,14000US06037575001,Census Tract 5750.01,"Census Tract 5750.01, Los Angeles County, California",06,037,575001,30,1699,136,0.08,2109,17,0.01
06037575002,14000US06037575002,Census Tract 5750.02,"Census Tract 5750.02, Los Angeles County, California",06,037,575002,30,1867,136,0.07,2583,47,0.02
06037575101,14000US06037575101,Census Tract 5751.01,"Census Tract 5751.01, Los Angeles County, California",06,037,575101,29,1470,211,0.14,2009,114,0.06
06037575102,14000US06037575102,Census Tract 5751.02,"Census Tract 5751.02, Los Angeles County, California",06,037,575102,24,1252,183,0.15,1575,164,0.10
06037575103,14000US06037575103,Census Tract 5751.03,"Census Tract 5751.03, Los Angeles County, California",06,037,575103,28,2068,206,0.1,2679,166,0.06
06037575201,14000US06037575201,Census Tract 5752.01,"Census Tract 5752.01, Los Angeles County, California",06,037,575201,30,1305,306,0.23,1833,206,0.11
06037575202,14000US06037575202,Census Tract 5752.02,"Census Tract 5752.02, Los Angeles County, California",06,037,575202,32,1206,184,0.15,1699,216,0.13
06037575300,14000US06037575300,Census Tract 5753,"Census Tract 5753, Los Angeles County, California",06,037,575300,33,1302,342,0.26,1513,263,0.17
06037575401,14000US06037575401,Census Tract 5754.01,"Census Tract 5754.01, Los Angeles County, California",06,037,575401,35,1201,217,0.18,2111,457,0.22
06037575402,14000US06037575402,Census Tract 5754.02,"Census Tract 5754.02, Los Angeles County, California",06,037,575402,30,1012,173,0.17,1794,382,0.21
06037575500,14000US06037575500,Census Tract 5755,"Census Tract 5755, Los Angeles County, California",06,037,575500,10,41,24,0.59,21,0,0.00
06037575801,14000US06037575801,Census Tract 5758.01,"Census Tract 5758.01, Los Angeles County, California",06,037,575801,31,678,180,0.27,994,154,0.15
06037575802,14000US06037575802,Census Tract 5758.02,"Census Tract 5758.02, Los Angeles County, California",06,037,575802,31,1562,367,0.23,2276,400,0.18
06037575803,14000US06037575803,Census Tract 5758.03,"Census Tract 5758.03, Los Angeles County, California",06,037,575803,30,1256,463,0.37,1167,76,0.07
06037575901,14000US06037575901,Census Tract 5759.01,"Census Tract 5759.01, Los Angeles County, California",06,037,575901,33,1410,270,0.19,1673,187,0.11
06037575902,14000US06037575902,Census Tract 5759.02,"Census Tract 5759.02, Los Angeles County, California",06,037,575902,27,2955,797,0.27,2764,239,0.09
06037576001,14000US06037576001,Census Tract 5760.01,"Census Tract 5760.01, Los Angeles County, California",06,037,576001,37,3204,257,0.08,3556,156,0.04
06037576200,14000US06037576200,Census Tract 5762,"Census Tract 5762, Los Angeles County, California",06,037,576200,39,2930,976,0.33,2927,550,0.19
06037576301,14000US06037576301,Census Tract 5763.01,"Census Tract 5763.01, Los Angeles County, California",06,037,576301,31,1794,215,0.12,2036,221,0.11
06037576302,14000US06037576302,Census Tract 5763.02,"Census Tract 5763.02, Los Angeles County, California",06,037,576302,35,1249,249,0.2,1812,273,0.15
06037576401,14000US06037576401,Census Tract 5764.01,"Census Tract 5764.01, Los Angeles County, California",06,037,576401,33,1286,349,0.27,1903,308,0.16
06037576402,14000US06037576402,Census Tract 5764.02,"Census Tract 5764.02, Los Angeles County, California",06,037,576402,32,1353,260,0.19,2211,275,0.12
06037576403,14000US06037576403,Census Tract 5764.03,"Census Tract 5764.03, Los Angeles County, California",06,037,576403,31,1449,124,0.09,2129,378,0.18
06037576501,14000US06037576501,Census Tract 5765.01,"Census Tract 5765.01, Los Angeles County, California",06,037,576501,36,1379,349,0.25,1258,126,0.10
06037576502,14000US06037576502,Census Tract 5765.02,"Census Tract 5765.02, Los Angeles County, California",06,037,576502,34,1987,402,0.2,2460,260,0.11
06037576503,14000US06037576503,Census Tract 5765.03,"Census Tract 5765.03, Los Angeles County, California",06,037,576503,34,1921,276,0.14,2695,177,0.07
06037576601,14000US06037576601,Census Tract 5766.01,"Census Tract 5766.01, Los Angeles County, California",06,037,576601,41,2796,288,0.1,3253,175,0.05
06037576602,14000US06037576602,Census Tract 5766.02,"Census Tract 5766.02, Los Angeles County, California",06,037,576602,36,2602,249,0.1,2547,241,0.09
06037576700,14000US06037576700,Census Tract 5767,"Census Tract 5767, Los Angeles County, California",06,037,576700,31,2129,225,0.11,2408,99,0.04
06037576801,14000US06037576801,Census Tract 5768.01,"Census Tract 5768.01, Los Angeles County, California",06,037,576801,30,1894,175,0.09,2142,63,0.03
06037576802,14000US06037576802,Census Tract 5768.02,"Census Tract 5768.02, Los Angeles County, California",06,037,576802,33,1874,124,0.07,2394,115,0.05
06037576901,14000US06037576901,Census Tract 5769.01,"Census Tract 5769.01, Los Angeles County, California",06,037,576901,27,1826,297,0.16,2260,232,0.10
06037576903,14000US06037576903,Census Tract 5769.03,"Census Tract 5769.03, Los Angeles County, California",06,037,576903,30,1298,238,0.18,1731,179,0.10
06037576904,14000US06037576904,Census Tract 5769.04,"Census Tract 5769.04, Los Angeles County, California",06,037,576904,32,1305,114,0.09,1803,122,0.07
06037577000,14000US06037577000,Census Tract 5770,"Census Tract 5770, Los Angeles County, California",06,037,577000,30,3246,191,0.06,4811,103,0.02
06037577100,14000US06037577100,Census Tract 5771,"Census Tract 5771, Los Angeles County, California",06,037,577100,34,3320,153,0.05,4282,87,0.02
06037577200,14000US06037577200,Census Tract 5772,"Census Tract 5772, Los Angeles County, California",06,037,577200,34,3117,105,0.03,3695,83,0.02
06037577300,14000US06037577300,Census Tract 5773,"Census Tract 5773, Los Angeles County, California",06,037,577300,33,3270,42,0.01,3701,24,0.01
06037577400,14000US06037577400,Census Tract 5774,"Census Tract 5774, Los Angeles County, California",06,037,577400,33,1623,79,0.05,2037,31,0.02
06037577501,14000US06037577501,Census Tract 5775.01,"Census Tract 5775.01, Los Angeles County, California",06,037,577501,31,1730,148,0.09,1662,27,0.02
06037577504,14000US06037577504,Census Tract 5775.04,"Census Tract 5775.04, Los Angeles County, California",06,037,577504,33,742,46,0.06,815,37,0.05
06037577602,14000US06037577602,Census Tract 5776.02,"Census Tract 5776.02, Los Angeles County, California",06,037,577602,29,1623,19,0.01,1443,8,0.01
06037577603,14000US06037577603,Census Tract 5776.03,"Census Tract 5776.03, Los Angeles County, California",06,037,577603,33,3684,91,0.02,4239,55,0.01
06037577604,14000US06037577604,Census Tract 5776.04,"Census Tract 5776.04, Los Angeles County, California",06,037,577604,35,742,6,0.01,727,3,0.00
06037599000,14000US06037599000,Census Tract 5990,"Census Tract 5990, Los Angeles County, California",06,037,599000,8,1463,484,0.33,1878,0,0.00
06037599100,14000US06037599100,Census Tract 5991,"Census Tract 5991, Los Angeles County, California",06,037,599100,10,99,26,0.26,335,0,0.00
06037600100,14000US06037600100,Census Tract 6001,"Census Tract 6001, Los Angeles County, California",06,037,600100,41,2166,510,0.24,2661,296,0.11
06037600201,14000US06037600201,Census Tract 6002.01,"Census Tract 6002.01, Los Angeles County, California",06,037,600201,42,1379,269,0.2,1637,187,0.11
06037600202,14000US06037600202,Census Tract 6002.02,"Census Tract 6002.02, Los Angeles County, California",06,037,600202,36,2134,398,0.19,2530,356,0.14
06037600302,14000US06037600302,Census Tract 6003.02,"Census Tract 6003.02, Los Angeles County, California",06,037,600302,34,1019,77,0.08,1222,96,0.08
06037600303,14000US06037600303,Census Tract 6003.03,"Census Tract 6003.03, Los Angeles County, California",06,037,600303,32,1203,241,0.2,1435,227,0.16
06037600304,14000US06037600304,Census Tract 6003.04,"Census Tract 6003.04, Los Angeles County, California",06,037,600304,33,1068,201,0.19,1519,118,0.08
06037600400,14000US06037600400,Census Tract 6004,"Census Tract 6004, Los Angeles County, California",06,037,600400,34,1536,235,0.15,1549,18,0.01
06037600501,14000US06037600501,Census Tract 6005.01,"Census Tract 6005.01, Los Angeles County, California",06,037,600501,31,878,61,0.07,1111,148,0.13
06037600502,14000US06037600502,Census Tract 6005.02,"Census Tract 6005.02, Los Angeles County, California",06,037,600502,28,644,49,0.08,1114,122,0.11
06037600601,14000US06037600601,Census Tract 6006.01,"Census Tract 6006.01, Los Angeles County, California",06,037,600601,31,920,19,0.02,1113,45,0.04
06037600602,14000US06037600602,Census Tract 6006.02,"Census Tract 6006.02, Los Angeles County, California",06,037,600602,40,729,172,0.24,972,225,0.23
06037600702,14000US06037600702,Census Tract 6007.02,"Census Tract 6007.02, Los Angeles County, California",06,037,600702,35,1434,84,0.06,2476,77,0.03
06037600703,14000US06037600703,Census Tract 6007.03,"Census Tract 6007.03, Los Angeles County, California",06,037,600703,30,959,35,0.04,1048,22,0.02
06037600704,14000US06037600704,Census Tract 6007.04,"Census Tract 6007.04, Los Angeles County, California",06,037,600704,35,1194,44,0.04,1470,46,0.03
06037600801,14000US06037600801,Census Tract 6008.01,"Census Tract 6008.01, Los Angeles County, California",06,037,600801,38,1269,93,0.07,1374,56,0.04
06037600802,14000US06037600802,Census Tract 6008.02,"Census Tract 6008.02, Los Angeles County, California",06,037,600802,31,1129,146,0.13,1467,118,0.08
06037600902,14000US06037600902,Census Tract 6009.02,"Census Tract 6009.02, Los Angeles County, California",06,037,600902,33,2522,332,0.13,2728,196,0.07
06037600911,14000US06037600911,Census Tract 6009.11,"Census Tract 6009.11, Los Angeles County, California",06,037,600911,32,1144,69,0.06,1741,52,0.03
06037600912,14000US06037600912,Census Tract 6009.12,"Census Tract 6009.12, Los Angeles County, California",06,037,600912,33,1442,42,0.03,2665,67,0.03
06037601001,14000US06037601001,Census Tract 6010.01,"Census Tract 6010.01, Los Angeles County, California",06,037,601001,28,1120,247,0.22,1047,116,0.11
06037601002,14000US06037601002,Census Tract 6010.02,"Census Tract 6010.02, Los Angeles County, California",06,037,601002,34,1969,245,0.12,2345,182,0.08
06037601100,14000US06037601100,Census Tract 6011,"Census Tract 6011, Los Angeles County, California",06,037,601100,29,2049,278,0.14,2804,311,0.11
06037601202,14000US06037601202,Census Tract 6012.02,"Census Tract 6012.02, Los Angeles County, California",06,037,601202,24,995,69,0.07,1818,111,0.06
06037601211,14000US06037601211,Census Tract 6012.11,"Census Tract 6012.11, Los Angeles County, California",06,037,601211,31,1059,131,0.12,1237,119,0.10
06037601212,14000US06037601212,Census Tract 6012.12,"Census Tract 6012.12, Los Angeles County, California",06,037,601212,28,2117,231,0.11,2969,109,0.04
06037601301,14000US06037601301,Census Tract 6013.01,"Census Tract 6013.01, Los Angeles County, California",06,037,601301,34,743,31,0.04,925,75,0.08
06037601302,14000US06037601302,Census Tract 6013.02,"Census Tract 6013.02, Los Angeles County, California",06,037,601302,30,2850,253,0.09,3348,217,0.06
06037601303,14000US06037601303,Census Tract 6013.03,"Census Tract 6013.03, Los Angeles County, California",06,037,601303,31,2093,252,0.12,2686,259,0.10
06037601401,14000US06037601401,Census Tract 6014.01,"Census Tract 6014.01, Los Angeles County, California",06,037,601401,30,1687,184,0.11,2626,263,0.10
06037601402,14000US06037601402,Census Tract 6014.02,"Census Tract 6014.02, Los Angeles County, California",06,037,601402,28,1276,87,0.07,2270,66,0.03
06037601501,14000US06037601501,Census Tract 6015.01,"Census Tract 6015.01, Los Angeles County, California",06,037,601501,28,1091,95,0.09,1724,86,0.05
06037601502,14000US06037601502,Census Tract 6015.02,"Census Tract 6015.02, Los Angeles County, California",06,037,601502,24,882,155,0.18,1782,101,0.06
06037601600,14000US06037601600,Census Tract 6016,"Census Tract 6016, Los Angeles County, California",06,037,601600,27,1032,110,0.11,2100,268,0.13
06037601700,14000US06037601700,Census Tract 6017,"Census Tract 6017, Los Angeles County, California",06,037,601700,24,1294,48,0.04,2474,66,0.03
06037601801,14000US06037601801,Census Tract 6018.01,"Census Tract 6018.01, Los Angeles County, California",06,037,601801,25,797,46,0.06,1382,129,0.09
06037601802,14000US06037601802,Census Tract 6018.02,"Census Tract 6018.02, Los Angeles County, California",06,037,601802,28,975,128,0.13,1864,145,0.08
06037601900,14000US06037601900,Census Tract 6019,"Census Tract 6019, Los Angeles County, California",06,037,601900,31,1260,135,0.11,2275,66,0.03
06037602002,14000US06037602002,Census Tract 6020.02,"Census Tract 6020.02, Los Angeles County, California",06,037,602002,30,802,76,0.09,1319,72,0.05
06037602003,14000US06037602003,Census Tract 6020.03,"Census Tract 6020.03, Los Angeles County, California",06,037,602003,31,1258,68,0.05,1865,41,0.02
06037602004,14000US06037602004,Census Tract 6020.04,"Census Tract 6020.04, Los Angeles County, California",06,037,602004,30,1050,43,0.04,1808,189,0.10
06037602103,14000US06037602103,Census Tract 6021.03,"Census Tract 6021.03, Los Angeles County, California",06,037,602103,31,2127,164,0.08,2953,203,0.07
06037602104,14000US06037602104,Census Tract 6021.04,"Census Tract 6021.04, Los Angeles County, California",06,037,602104,33,1706,85,0.05,2786,352,0.13
06037602105,14000US06037602105,Census Tract 6021.05,"Census Tract 6021.05, Los Angeles County, California",06,037,602105,28,1227,52,0.04,2034,116,0.06
06037602106,14000US06037602106,Census Tract 6021.06,"Census Tract 6021.06, Los Angeles County, California",06,037,602106,33,2008,204,0.1,2695,217,0.08
06037602200,14000US06037602200,Census Tract 6022,"Census Tract 6022, Los Angeles County, California",06,037,602200,24,2573,100,0.04,3834,145,0.04
06037602301,14000US06037602301,Census Tract 6023.01,"Census Tract 6023.01, Los Angeles County, California",06,037,602301,28,1884,66,0.04,3059,118,0.04
06037602302,14000US06037602302,Census Tract 6023.02,"Census Tract 6023.02, Los Angeles County, California",06,037,602302,26,1823,30,0.02,2419,43,0.02
06037602402,14000US06037602402,Census Tract 6024.02,"Census Tract 6024.02, Los Angeles County, California",06,037,602402,30,2004,191,0.1,2892,233,0.08
06037602403,14000US06037602403,Census Tract 6024.03,"Census Tract 6024.03, Los Angeles County, California",06,037,602403,31,1678,134,0.08,2745,320,0.12
06037602404,14000US06037602404,Census Tract 6024.04,"Census Tract 6024.04, Los Angeles County, California",06,037,602404,27,1841,117,0.06,2724,124,0.05
06037602504,14000US06037602504,Census Tract 6025.04,"Census Tract 6025.04, Los Angeles County, California",06,037,602504,32,1742,221,0.13,2614,167,0.06
06037602505,14000US06037602505,Census Tract 6025.05,"Census Tract 6025.05, Los Angeles County, California",06,037,602505,29,1629,270,0.17,2022,218,0.11
06037602506,14000US06037602506,Census Tract 6025.06,"Census Tract 6025.06, Los Angeles County, California",06,037,602506,30,1723,161,0.09,1846,162,0.09
06037602507,14000US06037602507,Census Tract 6025.07,"Census Tract 6025.07, Los Angeles County, California",06,037,602507,32,1791,158,0.09,2600,266,0.10
06037602508,14000US06037602508,Census Tract 6025.08,"Census Tract 6025.08, Los Angeles County, California",06,037,602508,31,2412,174,0.07,3568,165,0.05
06037602509,14000US06037602509,Census Tract 6025.09,"Census Tract 6025.09, Los Angeles County, California",06,037,602509,26,1157,79,0.07,2147,69,0.03
06037602600,14000US06037602600,Census Tract 6026,"Census Tract 6026, Los Angeles County, California",06,037,602600,32,2877,239,0.08,3404,216,0.06
06037602700,14000US06037602700,Census Tract 6027,"Census Tract 6027, Los Angeles County, California",06,037,602700,31,1279,61,0.05,1854,35,0.02
06037602801,14000US06037602801,Census Tract 6028.01,"Census Tract 6028.01, Los Angeles County, California",06,037,602801,30,1155,213,0.18,1542,258,0.17
06037602802,14000US06037602802,Census Tract 6028.02,"Census Tract 6028.02, Los Angeles County, California",06,037,602802,31,1428,43,0.03,2112,134,0.06
06037602900,14000US06037602900,Census Tract 6029,"Census Tract 6029, Los Angeles County, California",06,037,602900,26,1313,136,0.1,1966,167,0.08
06037603001,14000US06037603001,Census Tract 6030.01,"Census Tract 6030.01, Los Angeles County, California",06,037,603001,28,2394,188,0.08,3363,118,0.04
06037603004,14000US06037603004,Census Tract 6030.04,"Census Tract 6030.04, Los Angeles County, California",06,037,603004,23,617,75,0.12,780,24,0.03
06037603005,14000US06037603005,Census Tract 6030.05,"Census Tract 6030.05, Los Angeles County, California",06,037,603005,32,1859,111,0.06,2688,149,0.06
06037603006,14000US06037603006,Census Tract 6030.06,"Census Tract 6030.06, Los Angeles County, California",06,037,603006,31,802,92,0.11,969,57,0.06
06037603101,14000US06037603101,Census Tract 6031.01,"Census Tract 6031.01, Los Angeles County, California",06,037,603101,26,1496,102,0.07,1916,47,0.02
06037603102,14000US06037603102,Census Tract 6031.02,"Census Tract 6031.02, Los Angeles County, California",06,037,603102,30,1334,64,0.05,1598,38,0.02
06037603200,14000US06037603200,Census Tract 6032,"Census Tract 6032, Los Angeles County, California",06,037,603200,26,1151,18,0.02,1667,70,0.04
06037603301,14000US06037603301,Census Tract 6033.01,"Census Tract 6033.01, Los Angeles County, California",06,037,603301,25,1469,74,0.05,1877,42,0.02
06037603302,14000US06037603302,Census Tract 6033.02,"Census Tract 6033.02, Los Angeles County, California",06,037,603302,26,1572,91,0.06,1793,98,0.05
06037603400,14000US06037603400,Census Tract 6034,"Census Tract 6034, Los Angeles County, California",06,037,603400,29,1468,33,0.02,2006,127,0.06
06037603500,14000US06037603500,Census Tract 6035,"Census Tract 6035, Los Angeles County, California",06,037,603500,27,905,20,0.02,1578,22,0.01
06037603600,14000US06037603600,Census Tract 6036,"Census Tract 6036, Los Angeles County, California",06,037,603600,29,1362,47,0.03,2118,67,0.03
06037603702,14000US06037603702,Census Tract 6037.02,"Census Tract 6037.02, Los Angeles County, California",06,037,603702,32,1575,28,0.02,2392,19,0.01
06037603703,14000US06037603703,Census Tract 6037.03,"Census Tract 6037.03, Los Angeles County, California",06,037,603703,28,799,5,0.01,1253,12,0.01
06037603704,14000US06037603704,Census Tract 6037.04,"Census Tract 6037.04, Los Angeles County, California",06,037,603704,28,2149,176,0.08,3031,228,0.08
06037603801,14000US06037603801,Census Tract 6038.01,"Census Tract 6038.01, Los Angeles County, California",06,037,603801,26,1445,91,0.06,2273,41,0.02
06037603802,14000US06037603802,Census Tract 6038.02,"Census Tract 6038.02, Los Angeles County, California",06,037,603802,28,1139,69,0.06,1888,58,0.03
06037603900,14000US06037603900,Census Tract 6039,"Census Tract 6039, Los Angeles County, California",06,037,603900,26,2423,180,0.07,3603,144,0.04
06037604001,14000US06037604001,Census Tract 6040.01,"Census Tract 6040.01, Los Angeles County, California",06,037,604001,24,1304,35,0.03,2375,100,0.04
06037604002,14000US06037604002,Census Tract 6040.02,"Census Tract 6040.02, Los Angeles County, California",06,037,604002,27,1495,24,0.02,2472,113,0.05
06037604100,14000US06037604100,Census Tract 6041,"Census Tract 6041, Los Angeles County, California",06,037,604100,27,2016,48,0.02,3755,174,0.05
06037609900,14000US06037609900,Census Tract 6099,"Census Tract 6099, Los Angeles County, California",06,037,609900,28,622,31,0.05,828,9,0.01
06037620001,14000US06037620001,Census Tract 6200.01,"Census Tract 6200.01, Los Angeles County, California",06,037,620001,23,1451,34,0.02,2176,77,0.04
06037620002,14000US06037620002,Census Tract 6200.02,"Census Tract 6200.02, Los Angeles County, California",06,037,620002,23,1457,102,0.07,1885,7,0.00
06037620101,14000US06037620101,Census Tract 6201.01,"Census Tract 6201.01, Los Angeles County, California",06,037,620101,26,2201,45,0.02,2744,38,0.01
06037620102,14000US06037620102,Census Tract 6201.02,"Census Tract 6201.02, Los Angeles County, California",06,037,620102,32,1530,76,0.05,2030,36,0.02
06037620201,14000US06037620201,Census Tract 6202.01,"Census Tract 6202.01, Los Angeles County, California",06,037,620201,34,926,24,0.03,1132,18,0.02
06037620301,14000US06037620301,Census Tract 6203.01,"Census Tract 6203.01, Los Angeles County, California",06,037,620301,33,1664,30,0.02,1872,5,0.00
06037620303,14000US06037620303,Census Tract 6203.03,"Census Tract 6203.03, Los Angeles County, California",06,037,620303,36,1543,8,0.01,2084,13,0.01
06037620305,14000US06037620305,Census Tract 6203.05,"Census Tract 6203.05, Los Angeles County, California",06,037,620305,28,2482,84,0.03,2826,42,0.01
06037620400,14000US06037620400,Census Tract 6204,"Census Tract 6204, Los Angeles County, California",06,037,620400,29,1976,70,0.04,2234,0,0.00
06037620501,14000US06037620501,Census Tract 6205.01,"Census Tract 6205.01, Los Angeles County, California",06,037,620501,29,2142,31,0.01,3146,56,0.02
06037620521,14000US06037620521,Census Tract 6205.21,"Census Tract 6205.21, Los Angeles County, California",06,037,620521,31,1551,37,0.02,2192,56,0.03
06037620522,14000US06037620522,Census Tract 6205.22,"Census Tract 6205.22, Los Angeles County, California",06,037,620522,31,1805,115,0.06,2643,60,0.02
06037620601,14000US06037620601,Census Tract 6206.01,"Census Tract 6206.01, Los Angeles County, California",06,037,620601,31,2246,69,0.03,2474,38,0.02
06037620602,14000US06037620602,Census Tract 6206.02,"Census Tract 6206.02, Los Angeles County, California",06,037,620602,26,1909,17,0.01,2646,8,0.00
06037620701,14000US06037620701,Census Tract 6207.01,"Census Tract 6207.01, Los Angeles County, California",06,037,620701,31,2800,63,0.02,4203,179,0.04
06037620702,14000US06037620702,Census Tract 6207.02,"Census Tract 6207.02, Los Angeles County, California",06,037,620702,28,2537,0,0,3614,8,0.00
06037620800,14000US06037620800,Census Tract 6208,"Census Tract 6208, Los Angeles County, California",06,037,620800,32,2775,66,0.02,3393,70,0.02
06037620901,14000US06037620901,Census Tract 6209.01,"Census Tract 6209.01, Los Angeles County, California",06,037,620901,30,1004,12,0.01,1174,36,0.03
06037620904,14000US06037620904,Census Tract 6209.04,"Census Tract 6209.04, Los Angeles County, California",06,037,620904,25,1150,8,0.01,1268,17,0.01
06037621001,14000US06037621001,Census Tract 6210.01,"Census Tract 6210.01, Los Angeles County, California",06,037,621001,28,1945,114,0.06,2386,10,0.00
06037621002,14000US06037621002,Census Tract 6210.02,"Census Tract 6210.02, Los Angeles County, California",06,037,621002,30,502,5,0.01,667,30,0.04
06037621004,14000US06037621004,Census Tract 6210.04,"Census Tract 6210.04, Los Angeles County, California",06,037,621004,34,2071,48,0.02,2625,33,0.01
06037621102,14000US06037621102,Census Tract 6211.02,"Census Tract 6211.02, Los Angeles County, California",06,037,621102,38,1170,28,0.02,1584,13,0.01
06037621104,14000US06037621104,Census Tract 6211.04,"Census Tract 6211.04, Los Angeles County, California",06,037,621104,36,3291,215,0.07,4709,38,0.01
06037621201,14000US06037621201,Census Tract 6212.01,"Census Tract 6212.01, Los Angeles County, California",06,037,621201,30,2519,71,0.03,3648,67,0.02
06037621204,14000US06037621204,Census Tract 6212.04,"Census Tract 6212.04, Los Angeles County, California",06,037,621204,35,1840,105,0.06,2071,90,0.04
06037621301,14000US06037621301,Census Tract 6213.01,"Census Tract 6213.01, Los Angeles County, California",06,037,621301,31,2765,148,0.05,3644,0,0.00
06037621324,14000US06037621324,Census Tract 6213.24,"Census Tract 6213.24, Los Angeles County, California",06,037,621324,32,1980,67,0.03,2203,109,0.05
06037621326,14000US06037621326,Census Tract 6213.26,"Census Tract 6213.26, Los Angeles County, California",06,037,621326,28,1657,8,0,1881,24,0.01
06037621400,14000US06037621400,Census Tract 6214,"Census Tract 6214, Los Angeles County, California",06,037,621400,33,1870,55,0.03,2298,10,0.00
06037650001,14000US06037650001,Census Tract 6500.01,"Census Tract 6500.01, Los Angeles County, California",06,037,650001,28,2072,187,0.09,2503,72,0.03
06037650003,14000US06037650003,Census Tract 6500.03,"Census Tract 6500.03, Los Angeles County, California",06,037,650003,24,1172,99,0.08,1766,70,0.04
06037650004,14000US06037650004,Census Tract 6500.04,"Census Tract 6500.04, Los Angeles County, California",06,037,650004,30,1496,94,0.06,2205,77,0.03
06037650101,14000US06037650101,Census Tract 6501.01,"Census Tract 6501.01, Los Angeles County, California",06,037,650101,27,2033,13,0.01,2675,62,0.02
06037650102,14000US06037650102,Census Tract 6501.02,"Census Tract 6501.02, Los Angeles County, California",06,037,650102,28,751,42,0.06,1137,11,0.01
06037650200,14000US06037650200,Census Tract 6502,"Census Tract 6502, Los Angeles County, California",06,037,650200,24,1935,56,0.03,2822,60,0.02
06037650300,14000US06037650300,Census Tract 6503,"Census Tract 6503, Los Angeles County, California",06,037,650300,28,2446,121,0.05,3125,5,0.00
06037650401,14000US06037650401,Census Tract 6504.01,"Census Tract 6504.01, Los Angeles County, California",06,037,650401,26,1474,32,0.02,2311,8,0.00
06037650501,14000US06037650501,Census Tract 6505.01,"Census Tract 6505.01, Los Angeles County, California",06,037,650501,24,1041,18,0.02,1278,14,0.01
06037650502,14000US06037650502,Census Tract 6505.02,"Census Tract 6505.02, Los Angeles County, California",06,037,650502,29,1501,19,0.01,2198,18,0.01
06037650602,14000US06037650602,Census Tract 6506.02,"Census Tract 6506.02, Los Angeles County, California",06,037,650602,29,2801,283,0.1,3414,150,0.04
06037650603,14000US06037650603,Census Tract 6506.03,"Census Tract 6506.03, Los Angeles County, California",06,037,650603,28,1465,105,0.07,1871,16,0.01
06037650604,14000US06037650604,Census Tract 6506.04,"Census Tract 6506.04, Los Angeles County, California",06,037,650604,28,2445,326,0.13,3120,227,0.07
06037650605,14000US06037650605,Census Tract 6506.05,"Census Tract 6506.05, Los Angeles County, California",06,037,650605,30,1132,61,0.05,1566,82,0.05
06037650701,14000US06037650701,Census Tract 6507.01,"Census Tract 6507.01, Los Angeles County, California",06,037,650701,32,961,50,0.05,1089,19,0.02
06037650702,14000US06037650702,Census Tract 6507.02,"Census Tract 6507.02, Los Angeles County, California",06,037,650702,27,1569,19,0.01,2224,8,0.00
